pre_site_id,post_site_id,ei_truth,syn_layer
4.51056E+11,4.51056E+11,2,Layer 6
3.08418E+11,3.08418E+11,2,Layer 6
4.87022E+11,4.87022E+11,2,Layer 6
4.50697E+11,4.50697E+11,2,Layer 6
5.22898E+11,5.22898E+11,2,Layer 6
3.08448E+11,3.08448E+11,2,Layer 6
4.15058E+11,4.15058E+11,2,Layer 6
3.08922E+11,3.08922E+11,2,Layer 5
4.50846E+11,4.50846E+11,2,Layer 6
4.50786E+11,4.50786E+11,2,Layer 6
2.0019E+11,2.0019E+11,2,Layer 6
4.86843E+11,4.86843E+11,2,Layer 6
4.86963E+11,4.86963E+11,2,Layer 6
2.72959E+11,2.72959E+11,2,Layer 6
4.8505E+11,4.8505E+11,1,Layer 5
4.84154E+11,4.84154E+11,1,Layer 5
4.84453E+11,4.84453E+11,1,Layer 5
3.41995E+11,3.41995E+11,1,Layer 5
2.69466E+11,2.69466E+11,1,Layer 5
92504826670,92504826671,1,Layer 5
2.69735E+11,2.69735E+11,1,Layer 5
91071208844,91071208845,1,Layer 5
5.15428E+11,5.15428E+11,1,Layer 3
3.39663E+11,3.39663E+11,1,Layer 4
6.35376E+11,6.35413E+11,1,Layer 5
5.19074E+11,5.19074E+11,1,Layer 5
3.40201E+11,6.3541E+11,1,Layer 5
3.7548E+11,3.7548E+11,1,Layer 4
3.76346E+11,3.76346E+11,1,Layer 5
3.05043E+11,3.05043E+11,1,Layer 5
20246003714,20246003715,1,Layer 5
5.8951E+11,5.8951E+11,1,Layer 5
4.11864E+11,4.11864E+11,1,Layer 5
6.35396E+11,5.20567E+11,1,Layer 5
55763307074,55763307073,1,Layer 5
4.78775E+11,4.78775E+11,1,Layer 3
4.47202E+11,4.47202E+11,1,Layer 5
2.34784E+11,2.34784E+11,1,Layer 5
3.41935E+11,3.41935E+11,1,Layer 5
5.19641E+11,5.19641E+11,1,Layer 5
3.77303E+11,3.77303E+11,1,Layer 5
3.06805E+11,3.06805E+11,1,Layer 5
4.11774E+11,4.11774E+11,1,Layer 5
6.35393E+11,21738459880,1,Layer 5
1.64526E+11,1.64526E+11,1,Layer 5
4.48667E+11,4.48667E+11,1,Layer 5
3.75152E+11,3.75152E+11,1,Layer 4
3.06805E+11,3.06805E+11,1,Layer 5
4.47082E+11,4.47082E+11,1,Layer 5
4.47052E+11,4.47052E+11,1,Layer 5
4.47052E+11,4.47052E+11,1,Layer 5
1.99864E+11,1.99864E+11,1,Layer 5
93251453512,93251453513,1,Layer 5
2.34307E+11,2.34307E+11,1,Layer 5
2.34307E+11,2.34307E+11,1,Layer 5
5.8966E+11,5.8966E+11,1,Layer 5
2.70122E+11,2.70122E+11,1,Layer 5
2.29884E+11,2.29884E+11,1,Layer 3
2.68929E+11,2.68929E+11,1,Layer 4
4.46396E+11,4.46396E+11,1,Layer 4
3.05968E+11,3.05968E+11,1,Layer 5
93281288778,93281288777,1,Layer 5
4.49443E+11,4.49443E+11,1,Layer 5
4.12373E+11,4.12373E+11,1,Layer 5
5.19671E+11,5.19671E+11,1,Layer 5
5.20507E+11,5.20507E+11,1,Layer 5
4.84244E+11,4.84244E+11,1,Layer 5
6.35388E+11,6.35407E+11,1,Layer 5
5.8945E+11,5.8945E+11,1,Layer 5
1.64346E+11,1.64346E+11,1,Layer 5
4.79164E+11,4.79164E+11,1,Layer 3
22036951180,22036951179,1,Layer 5
4.82898E+11,4.82898E+11,1,Layer 5
3.41606E+11,3.41606E+11,1,Layer 5
4.79851E+11,4.79851E+11,1,Layer 3
3.39335E+11,3.39336E+11,1,Layer 4
4.79283E+11,4.79283E+11,1,Layer 3
4.13776E+11,4.13776E+11,1,Layer 5
4.79851E+11,4.79851E+11,1,Layer 3
6.35379E+11,6.35415E+11,1,Layer 4
5.20238E+11,5.20238E+11,1,Layer 5
3.38469E+11,3.38469E+11,1,Layer 3
1.64346E+11,1.64346E+11,1,Layer 5
5.20627E+11,5.20657E+11,1,Layer 5
3.03997E+11,3.03997E+11,1,Layer 4
3.01367E+11,3.01367E+11,1,Layer 3
2.70212E+11,2.70212E+11,1,Layer 5
4.13776E+11,4.13776E+11,1,Layer 5
3.41995E+11,3.41995E+11,1,Layer 5
3.42025E+11,3.42025E+11,1,Layer 5
4.47322E+11,4.47322E+11,1,Layer 4
3.05879E+11,3.05879E+11,1,Layer 5
2.70152E+11,2.70152E+11,1,Layer 5
5.53664E+11,5.53664E+11,1,Layer 5
57315520433,57315520432,1,Layer 5
2.70869E+11,2.70869E+11,1,Layer 5
1.28532E+11,1.28532E+11,1,Layer 5
4.12433E+11,4.12433E+11,1,Layer 5
5.14113E+11,5.14113E+11,1,Layer 3
4.43168E+11,4.43168E+11,1,Layer 3
4.46903E+11,4.46903E+11,1,Layer 5
1.28142E+11,1.28142E+11,1,Layer 5
4.43048E+11,4.43048E+11,1,Layer 3
4.11355E+11,4.11355E+11,1,Layer 5
4.11415E+11,4.11415E+11,1,Layer 5
4.7994E+11,4.7994E+11,1,Layer 3
5.56264E+11,5.56264E+11,1,Layer 5
4.46903E+11,4.46903E+11,1,Layer 5
1.98162E+11,1.98162E+11,1,Layer 5
5.56234E+11,5.56234E+11,1,Layer 5
1.62525E+11,1.62525E+11,1,Layer 5
5.53277E+11,5.53277E+11,1,Layer 4
5.20447E+11,5.20447E+11,1,Layer 5
4.47082E+11,4.47082E+11,1,Layer 5
92504844039,92504844045,1,Layer 5
5.89063E+11,5.89063E+11,1,Layer 4
4.7991E+11,4.7991E+11,1,Layer 3
4.48816E+11,4.48846E+11,1,Layer 5
5.19671E+11,5.19671E+11,1,Layer 5
5.19641E+11,5.19641E+11,1,Layer 5
22066803765,22066803764,1,Layer 5
1.64257E+11,1.64257E+11,1,Layer 5
5.8969E+11,5.8969E+11,1,Layer 5
4.82361E+11,4.82361E+11,1,Layer 4
3.41965E+11,3.41965E+11,1,Layer 5
4.47055E+11,4.47055E+11,1,Layer 3
4.82063E+11,4.82063E+11,1,Layer 4
1.62495E+11,1.62495E+11,1,Layer 5
6.35401E+11,6.35416E+11,1,Layer 5
5.89211E+11,5.89211E+11,1,Layer 5
3.06118E+11,3.06118E+11,1,Layer 5
4.84423E+11,4.84423E+11,1,Layer 5
6.35377E+11,6.35417E+11,1,Layer 3
4.84064E+11,4.84064E+11,1,Layer 5
2.70182E+11,2.70182E+11,1,Layer 5
3.72342E+11,3.72342E+11,1,Layer 3
4.08816E+11,6.35419E+11,1,Layer 3
3.77273E+11,3.77273E+11,1,Layer 5
4.13776E+11,4.13776E+11,1,Layer 5
4.13776E+11,4.13776E+11,1,Layer 5
4.46844E+11,4.46844E+11,1,Layer 4
3.78139E+11,3.78139E+11,1,Layer 5
3.38558E+11,6.35381E+11,1,Layer 3
2.71138E+11,6.35385E+11,1,Layer 5
3.03729E+11,6.35411E+11,1,Layer 3
3.76376E+11,3.76376E+11,1,Layer 5
2.71138E+11,6.35406E+11,1,Layer 5
4.48697E+11,4.48697E+11,1,Layer 5
6.35394E+11,4.44423E+11,1,Layer 3
6.35387E+11,4.44423E+11,1,Layer 3
3.41248E+11,3.41248E+11,1,Layer 5
3.05581E+11,6.35387E+11,1,Layer 5
4.83139E+11,4.83139E+11,1,Layer 4
3.75481E+11,3.75481E+11,1,Layer 3
5.88973E+11,5.88973E+11,1,Layer 4
2.70092E+11,2.70092E+11,1,Layer 5
1.26798E+11,1.26798E+11,1,Layer 5
2.70212E+11,2.70212E+11,1,Layer 5
1.99923E+11,1.99923E+11,1,Layer 5
3.77662E+11,3.77662E+11,1,Layer 5
4.47261E+11,4.47261E+11,1,Layer 5
5.177E+11,5.177E+11,1,Layer 4
2.35441E+11,2.35441E+11,1,Layer 5
2.3589E+11,2.3589E+11,1,Layer 5
5.18598E+11,5.18598E+11,1,Layer 3
4.8251E+11,4.8251E+11,1,Layer 5
3.41068E+11,3.41068E+11,1,Layer 5
3.05909E+11,3.05909E+11,1,Layer 5
5.89151E+11,5.89181E+11,1,Layer 5
4.47145E+11,4.47145E+11,1,Layer 3
6.35398E+11,3.74046E+11,1,Layer 3
57556733553,57556733554,1,Layer 5
2.70212E+11,2.70212E+11,1,Layer 5
3.74016E+11,3.74016E+11,1,Layer 3
3.75689E+11,3.75689E+11,1,Layer 4
5.53575E+11,5.53575E+11,1,Layer 4
5.17938E+11,5.17938E+11,1,Layer 4
5.19791E+11,5.19791E+11,1,Layer 5
3.76316E+11,3.76316E+11,1,Layer 5
3.7545E+11,3.7545E+11,1,Layer 4
4.11355E+11,4.11355E+11,1,Layer 5
4.11325E+11,4.11325E+11,1,Layer 5
2.70152E+11,2.70152E+11,1,Layer 5
5.19045E+11,5.19045E+11,1,Layer 5
57644159041,57644159040,1,Layer 5
5.18386E+11,5.18386E+11,1,Layer 5
4.08457E+11,4.08457E+11,1,Layer 3
57494844053,57494844054,1,Layer 5
4.8505E+11,4.8505E+11,1,Layer 5
1.64496E+11,1.64466E+11,1,Layer 5
2.00013E+11,2.00013E+11,1,Layer 5
3.77692E+11,3.77692E+11,1,Layer 5
57285667883,57285667882,1,Layer 5
4.84303E+11,6.354E+11,1,Layer 5
3.77662E+11,3.77662E+11,1,Layer 5
5.55637E+11,5.55637E+11,1,Layer 5
92982537532,92982537533,1,Layer 5
3.42114E+11,3.42114E+11,1,Layer 5
4.08786E+11,4.08786E+11,1,Layer 3
4.47262E+11,4.47262E+11,1,Layer 4
5.88884E+11,5.88884E+11,1,Layer 4
6.35399E+11,3.41935E+11,1,Layer 5
2.70182E+11,2.70182E+11,1,Layer 5
4.78535E+11,4.78535E+11,1,Layer 3
1.28739E+11,1.28739E+11,1,Layer 5
3.03549E+11,3.03549E+11,1,Layer 4
6.24818E+11,6.24788E+11,1,Layer 5
3.01367E+11,3.01367E+11,1,Layer 3
2.70182E+11,6.35388E+11,1,Layer 5
4.83109E+11,4.83109E+11,1,Layer 4
3.41845E+11,3.41845E+11,1,Layer 5
3.05431E+11,3.05431E+11,1,Layer 5
1.99237E+11,1.99237E+11,1,Layer 5
4.7997E+11,4.8E+11,1,Layer 3
4.84423E+11,4.84423E+11,1,Layer 5
2.00283E+11,2.00283E+11,1,Layer 5
6.253E+11,6.253E+11,1,Layer 3
2.70182E+11,2.70182E+11,1,Layer 5
3.41845E+11,3.41845E+11,1,Layer 5
4.82931E+11,4.82931E+11,1,Layer 3
1.28472E+11,1.28472E+11,1,Layer 5
2.69466E+11,2.69466E+11,1,Layer 5
3.72342E+11,3.72342E+11,1,Layer 3
4.84303E+11,4.84303E+11,1,Layer 5
4.47052E+11,4.47052E+11,1,Layer 5
6.35402E+11,4.11894E+11,1,Layer 5
1.9867E+11,1.9867E+11,1,Layer 5
4.47115E+11,4.47115E+11,1,Layer 3
92504844076,92504844077,1,Layer 5
3.42055E+11,3.42055E+11,1,Layer 5
3.39753E+11,3.39753E+11,1,Layer 4
3.39753E+11,3.39753E+11,1,Layer 4
2.68989E+11,2.68989E+11,1,Layer 4
3.06237E+11,3.06237E+11,1,Layer 5
4.49413E+11,4.49413E+11,1,Layer 5
1.97774E+11,1.97774E+11,1,Layer 4
55823150899,55823150898,1,Layer 5
4.82841E+11,4.82841E+11,1,Layer 3
4.84214E+11,4.84214E+11,1,Layer 5
3.42114E+11,6.3539E+11,1,Layer 5
5.18356E+11,5.18356E+11,1,Layer 5
2.00163E+11,2.00163E+11,1,Layer 5
3.41935E+11,3.41935E+11,1,Layer 5
3.7554E+11,3.7554E+11,1,Layer 4
2.33322E+11,2.33322E+11,1,Layer 4
4.08039E+11,4.08039E+11,1,Layer 3
1.64496E+11,1.64496E+11,1,Layer 5
5.8951E+11,5.8951E+11,1,Layer 5
6.35376E+11,6.35384E+11,1,Layer 4
5.1773E+11,5.1773E+11,1,Layer 4
5.19641E+11,5.19641E+11,1,Layer 5
3.75629E+11,3.75629E+11,1,Layer 4
2.33352E+11,6.35375E+11,1,Layer 4
4.47291E+11,4.47291E+11,1,Layer 5
4.11237E+11,4.11237E+11,1,Layer 4
5.19791E+11,5.19821E+11,1,Layer 5
4.11328E+11,4.11328E+11,1,Layer 3
6.35406E+11,4.47411E+11,1,Layer 5
6.24788E+11,6.24788E+11,1,Layer 5
5.53485E+11,5.53485E+11,1,Layer 4
5.19611E+11,5.19611E+11,1,Layer 5
3.78109E+11,3.78109E+11,1,Layer 5
2.005E+11,2.005E+11,1,Layer 3
93678872651,93678872652,1,Layer 3
1.64834E+11,1.64834E+11,1,Layer 3
93798213686,93798213687,1,Layer 3
57265350102,57265350103,1,Layer 2
1.30142E+11,1.30142E+11,2,Layer 6
22603248958,22603248959,2,Layer 6
58270196604,58270196602,2,Layer 6
92859521246,92859521252,2,Layer 6
6.35413E+11,94385938694,2,Layer 6
76408697469,76408697468,2,Layer 5
77815080458,77815080457,2,Layer 5
1.4885E+11,1.4885E+11,2,Layer 5
77964724823,77964724824,2,Layer 5
1.49149E+11,1.49149E+11,2,Layer 5
1.49359E+11,1.49359E+11,2,Layer 5
1.49149E+11,1.49149E+11,2,Layer 5
1.13452E+11,1.13452E+11,2,Layer 5
1.49598E+11,1.49598E+11,2,Layer 5
1.49598E+11,1.49598E+11,2,Layer 5
1.13452E+11,6.35389E+11,2,Layer 5
1.13422E+11,1.13422E+11,2,Layer 5
1.49209E+11,6.35418E+11,2,Layer 5
1.49179E+11,6.35373E+11,2,Layer 5
42387508224,42387508223,2,Layer 5
77904776909,77904776908,2,Layer 5
1.49628E+11,1.49628E+11,2,Layer 5
1.13931E+11,1.13931E+11,2,Layer 5
1.49628E+11,1.49628E+11,2,Layer 5
40891376727,40891376726,2,Layer 5
1.48401E+11,1.48401E+11,2,Layer 5
1.12524E+11,1.12524E+11,2,Layer 5
40711810423,40681888515,2,Layer 5
42537117867,42537117868,2,Layer 5
78323701374,78323701373,2,Layer 5
1.4882E+11,1.4882E+11,2,Layer 5
78323718668,78323718670,2,Layer 5
5014958159,5014958158,2,Layer 5
1.49598E+11,1.49598E+11,2,Layer 5
1.49628E+11,1.49628E+11,2,Layer 5
1.49598E+11,6.35382E+11,2,Layer 5
1.48221E+11,1.48221E+11,2,Layer 5
1.48191E+11,1.48191E+11,2,Layer 5
78353640622,78353640621,2,Layer 5
1.13931E+11,1.13931E+11,2,Layer 5
1.47503E+11,1.47503E+11,2,Layer 5
76707916766,76707916767,2,Layer 5
1.13871E+11,1.13871E+11,2,Layer 5
1.49628E+11,1.49628E+11,2,Layer 5
1.49538E+11,1.49538E+11,2,Layer 5
1.13692E+11,1.13692E+11,2,Layer 5
1.12495E+11,1.12495E+11,2,Layer 5
1.4852E+11,6.35386E+11,2,Layer 5
1.4876E+11,1.4876E+11,2,Layer 5
1.48311E+11,1.48311E+11,2,Layer 5
1.4867E+11,1.4867E+11,2,Layer 5
1.4894E+11,1.4894E+11,2,Layer 5
1.13752E+11,1.13752E+11,2,Layer 5
3.40261E+11,6.35379E+11,2,Layer 5
3.40261E+11,3.40261E+11,2,Layer 5
3.79101E+11,3.79101E+11,2,Layer 4
4.15067E+11,4.15067E+11,2,Layer 4
3.42238E+11,3.42238E+11,2,Layer 4
59236522620,6.35417E+11,2,Layer 3
4.15097E+11,4.15097E+11,2,Layer 4
3.40261E+11,3.40261E+11,2,Layer 5
3.78443E+11,3.78443E+11,2,Layer 4
6.35372E+11,3.42805E+11,2,Layer 4
3.42656E+11,3.42656E+11,2,Layer 4
59326375117,59326375118,2,Layer 3
3.05972E+11,3.05972E+11,2,Layer 4
3.79789E+11,3.79789E+11,2,Layer 4
3.32925E+11,3.32925E+11,2,Layer 5
4.12104E+11,6.3537E+11,2,Layer 5
3.42537E+11,3.42537E+11,2,Layer 4
1.3075E+11,1.3075E+11,2,Layer 3
5.22127E+11,5.22127E+11,2,Layer 4
5.57046E+11,5.57046E+11,2,Layer 4
3.77574E+11,3.77574E+11,2,Layer 4
23509419232,23509419233,2,Layer 4
1.65787E+11,1.65787E+11,2,Layer 4
2.60513E+11,2.60513E+11,2,Layer 6
3.42597E+11,3.42597E+11,2,Layer 4
4.12882E+11,4.12882E+11,2,Layer 4
3.77215E+11,3.77215E+11,2,Layer 4
5.13147E+11,5.13147E+11,2,Layer 5
58787052107,58787034773,2,Layer 4
23150009141,23120087265,2,Layer 4
58308110447,6.35386E+11,2,Layer 4
4.8649E+11,4.8649E+11,2,Layer 4
24375959054,24375959060,2,Layer 4
3.79101E+11,6.3538E+11,2,Layer 4
1.3075E+11,1.3075E+11,2,Layer 3
1.66447E+11,1.66447E+11,2,Layer 3
3.32925E+11,3.32925E+11,2,Layer 5
3.77125E+11,3.77125E+11,2,Layer 4
3.76856E+11,3.76856E+11,2,Layer 4
3.42238E+11,3.42238E+11,2,Layer 4
3.7946E+11,3.7946E+11,2,Layer 4
3.78981E+11,3.78981E+11,2,Layer 4
6.35396E+11,4.05787E+11,2,Layer 5
6.35414E+11,5.50071E+11,2,Layer 5
3.7946E+11,3.7946E+11,2,Layer 4
5.21439E+11,5.21439E+11,2,Layer 4
5.56987E+11,5.56987E+11,2,Layer 4
4.12433E+11,4.12433E+11,2,Layer 4
3.77215E+11,3.77215E+11,2,Layer 4
5.92624E+11,5.92624E+11,2,Layer 4
3.75898E+11,3.75898E+11,2,Layer 5
4.11445E+11,4.11445E+11,2,Layer 5
59266236558,59266236557,2,Layer 4
2.00765E+11,2.00765E+11,2,Layer 4
23597451260,23597451257,2,Layer 4
24196652923,24196652924,2,Layer 4
1.65218E+11,1.65218E+11,2,Layer 4
3.83696E+11,3.83696E+11,2,Layer 4
1.70085E+11,1.70085E+11,2,Layer 5
1.14441E+11,1.14441E+11,2,Layer 4
1.50018E+11,1.50018E+11,2,Layer 4
1.13782E+11,1.13812E+11,2,Layer 4
1.13573E+11,1.13573E+11,2,Layer 4
1.50107E+11,1.50107E+11,2,Layer 4
1.50467E+11,1.50467E+11,2,Layer 4
1.50048E+11,1.50048E+11,2,Layer 4
1.14261E+11,1.14261E+11,2,Layer 4
1.145E+11,6.35383E+11,2,Layer 4
1.145E+11,6.35387E+11,2,Layer 4
6.35414E+11,1.1456E+11,2,Layer 4
6.35409E+11,1.1456E+11,2,Layer 4
1.1456E+11,1.1456E+11,2,Layer 4
1.145E+11,1.145E+11,2,Layer 4
42478262141,42478262140,2,Layer 4
1.1459E+11,1.1459E+11,2,Layer 4
1.14321E+11,1.14321E+11,2,Layer 4
42508114783,42508114784,2,Layer 4
78414316818,78414316817,2,Layer 4
1.49509E+11,1.49509E+11,2,Layer 5
78234889054,78234889050,2,Layer 4
1.49479E+11,1.49479E+11,2,Layer 5
42478210167,42478210168,2,Layer 4
78175062427,78175062424,2,Layer 4
1.13692E+11,6.35393E+11,2,Layer 4
42358505047,42358505046,2,Layer 4
77815877916,77815877915,2,Layer 4
1.145E+11,1.145E+11,2,Layer 4
1.14231E+11,1.14231E+11,2,Layer 4
1.13962E+11,1.13962E+11,2,Layer 4
78175097151,78175097150,2,Layer 4
1.49539E+11,1.49539E+11,2,Layer 4
6601756926,6601756925,2,Layer 4
1.1456E+11,1.1456E+11,2,Layer 4
1.50377E+11,1.50377E+11,2,Layer 4
1.49539E+11,1.49539E+11,2,Layer 4
78175114510,78175114509,2,Layer 4
1.49509E+11,1.49509E+11,2,Layer 4
77815877919,77815877920,2,Layer 4
1.50437E+11,1.50437E+11,2,Layer 4
6.35414E+11,1.1456E+11,2,Layer 4
1.50437E+11,1.50437E+11,2,Layer 4
1.13931E+11,1.13931E+11,2,Layer 5
1.49539E+11,1.49539E+11,2,Layer 4
